customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-04898,Male,0,Yes,No,20,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),41.66,889.77,Yes
CUST-04899,Female,0,No,No,43,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),43.11,1859.81,No
CUST-04900,Male,0,Yes,No,0,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),64.3,0.0,No
CUST-04901,Female,0,Yes,No,43,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,65.19,3065.62,Yes
CUST-04902,Male,1,Yes,Yes,61,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),36.62,2153.05,No
CUST-04903,Female,0,No,No,60,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Mailed check,73.61,4679.32,No
CUST-04904,Male,0,Yes,Yes,49,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Electronic check,87.57,4451.25,No
CUST-04905,Male,0,Yes,No,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,66.45,2452.36,No
CUST-04906,Female,0,No,Yes,32,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,107.54,3778.36,No
CUST-04907,Male,0,No,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),117.16,1337.62,No
CUST-04908,Male,1,Yes,No,1,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),70.86,63.97,Yes
CUST-04909,Female,0,No,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,115.27,2407.92,Yes
CUST-04910,Male,0,No,Yes,13,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,82.65,995.78,Yes
CUST-04911,Female,0,Yes,Yes,33,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,70.88,2242.35,Yes
CUST-04912,Male,0,No,Yes,63,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Two year,No,Electronic check,105.0,6414.4,No
CUST-04913,Male,0,Yes,No,22,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),114.65,2426.33,No
CUST-04914,Male,0,No,No,49,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,117.9,6059.54,No
CUST-04915,Male,0,No,No,13,No,No phone service,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),93.92,1282.81,No
CUST-04916,Female,0,Yes,Yes,45,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,66.53,3010.9,No
CUST-04917,Male,0,Yes,Yes,4,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),47.6,192.95,Yes
CUST-04918,Female,0,No,Yes,65,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,73.8,4618.18,No
CUST-04919,Male,0,No,No,21,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,95.75,1819.01,No
CUST-04920,Male,0,No,No,69,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,20.68,1384.6,No
CUST-04921,Male,0,Yes,No,1,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,One year,Yes,Electronic check,44.77,40.38,No
CUST-04922,Male,0,No,No,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,53.46,1606.09,No
CUST-04923,Female,0,Yes,Yes,60,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Mailed check,95.99,5921.55,No
CUST-04924,Female,0,No,Yes,70,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,One year,Yes,Mailed check,79.36,6087.69,No
CUST-04925,Female,0,No,No,15,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),60.57,850.93,Yes
CUST-04926,Female,1,No,No,63,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),109.93,7144.2,No
CUST-04927,Male,0,No,No,13,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,71.81,875.26,Yes
CUST-04928,Female,0,No,Yes,42,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),90.39,3901.9,No
CUST-04929,Female,0,Yes,Yes,42,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,83.55,3503.33,No
CUST-04930,Male,1,Yes,Yes,69,Yes,No,Fiber optic,No,No,Yes,No,No,No,Two year,No,Bank transfer (automatic),103.85,7401.66,No
CUST-04931,Male,0,Yes,Yes,54,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),99.24,5600.46,No
CUST-04932,Male,0,No,Yes,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,116.9,3523.01,No
CUST-04933,Male,1,Yes,No,39,No,No phone service,Fiber optic,Yes,No,Yes,No,No,No,One year,No,Credit card (automatic),55.92,2178.16,No
CUST-04934,Female,1,Yes,Yes,26,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,One year,Yes,Electronic check,34.49,819.57,No
CUST-04935,Female,0,No,Yes,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),93.98,4662.36,No
CUST-04936,Male,0,No,No,6,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),105.47,607.75,No
CUST-04937,Male,1,Yes,No,45,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),23.44,1081.29,No
CUST-04938,Male,0,Yes,No,32,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,One year,No,Electronic check,51.29,1567.74,No
CUST-04939,Female,0,Yes,No,7,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),98.72,654.05,No
CUST-04940,Female,0,Yes,No,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),86.34,369.44,No
CUST-04941,Male,0,Yes,Yes,60,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Electronic check,93.53,5980.44,No
CUST-04942,Male,0,Yes,No,71,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),72.32,4958.65,No
CUST-04943,Female,0,Yes,Yes,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),56.18,3039.98,Yes
CUST-04944,Male,1,No,Yes,23,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,99.14,2279.12,Yes
CUST-04945,Male,0,Yes,No,6,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,73.45,436.4,No
CUST-04946,Female,0,No,No,60,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,One year,No,Credit card (automatic),69.5,4478.45,No
CUST-04947,Male,0,No,No,35,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),91.48,3231.86,Yes
CUST-04948,Female,1,No,No,26,No,No phone service,DSL,No,Yes,Yes,No,No,No,One year,No,Mailed check,37.09,1049.74,No
CUST-04949,Male,0,Yes,No,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),76.6,2137.66,No
CUST-04950,Male,0,Yes,No,19,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Two year,Yes,Mailed check,48.44,951.15,No
CUST-04951,Female,0,No,No,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,20.14,1384.02,No
CUST-04952,Female,0,Yes,No,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,92.89,179.13,Yes
CUST-04953,Male,1,Yes,No,38,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,One year,No,Electronic check,65.47,2252.74,No
CUST-04954,Female,0,No,Yes,44,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,108.32,5045.69,No
CUST-04955,Male,0,Yes,No,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),68.02,4924.79,No
CUST-04956,Male,0,No,No,30,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),19.02,597.26,Yes
CUST-04957,Female,0,No,Yes,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),58.87,2079.02,No
CUST-04958,Male,0,No,No,5,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,35.11,186.68,Yes
CUST-04959,Male,0,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,110.11,788.17,Yes
CUST-04960,Female,0,Yes,Yes,27,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,62.58,1751.48,Yes
CUST-04961,Female,0,No,Yes,14,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),69.07,883.1,Yes
CUST-04962,Male,0,Yes,No,7,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),54.55,388.1,Yes
CUST-04963,Female,0,Yes,No,53,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,70.22,3767.17,No
CUST-04964,Female,0,Yes,No,5,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),26.28,135.65,Yes
CUST-04965,Female,0,Yes,Yes,28,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,63.87,1885.52,No
CUST-04966,Female,0,No,Yes,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),84.34,2730.14,No
CUST-04967,Male,0,No,No,6,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),55.23,308.51,No
CUST-04968,Male,1,No,No,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,57.27,2422.87,No
CUST-04969,Male,0,No,No,12,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Mailed check,101.74,1288.41,No
CUST-04970,Female,0,No,No,61,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),71.66,4406.55,No
CUST-04971,Female,1,Yes,No,64,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Mailed check,76.76,4769.71,No
CUST-04972,Female,1,No,Yes,40,Yes,No,DSL,No,No,Yes,No,No,No,Two year,Yes,Mailed check,47.68,2091.81,No
CUST-04973,Female,1,Yes,Yes,41,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,66.3,2497.28,Yes
CUST-04974,Female,0,Yes,No,65,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,23.4,1653.21,No
CUST-04975,Female,0,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,61.03,598.6,No
CUST-04976,Female,0,Yes,No,49,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),98.27,4426.95,Yes
CUST-04977,Male,0,Yes,No,70,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Two year,Yes,Electronic check,34.15,2332.73,No
CUST-04978,Male,0,No,No,34,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),94.45,3371.64,No
CUST-04979,Female,1,No,Yes,19,Yes,Yes,DSL,No,No,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),55.42,1037.14,No
CUST-04980,Female,0,No,Yes,27,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),20.71,558.39,No
CUST-04981,Female,0,Yes,Yes,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,113.32,4343.43,No
CUST-04982,Male,1,No,Yes,2,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),36.14,73.95,No
CUST-04983,Male,0,No,No,58,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),51.48,3086.21,Yes
CUST-04984,Female,0,Yes,Yes,26,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),66.07,1598.95,No
CUST-04985,Female,0,No,Yes,31,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),112.94,3327.8,Yes
CUST-04986,Male,0,Yes,No,47,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),76.12,3514.14,No
CUST-04987,Male,0,Yes,No,45,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,108.53,4502.74,No
CUST-04988,Male,1,No,No,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),74.45,3273.4,No
CUST-04989,Male,1,Yes,No,39,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),38.54,1603.31,No
CUST-04990,Female,1,Yes,No,2,Yes,No,DSL,Yes,No,No,No,No,No,One year,No,Credit card (automatic),74.44,134.65,No
CUST-04991,Male,0,No,No,28,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),28.04,714.61,Yes
CUST-04992,Male,1,No,Yes,57,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),29.71,1756.82,Yes
CUST-04993,Female,0,No,Yes,49,No,No phone service,DSL,No,Yes,No,Yes,No,Yes,Two year,Yes,Mailed check,29.57,1415.94,No
CUST-04994,Male,0,Yes,No,9,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,19.23,182.52,Yes
CUST-04995,Male,0,Yes,No,60,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,33.13,2159.48,No
CUST-04996,Male,0,No,No,60,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,53.3,3048.8,No
CUST-04997,Female,0,No,Yes,22,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,25.21,503.26,No
CUST-04998,Male,0,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),18.62,92.28,No
CUST-04999,Female,0,Yes,No,59,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Two year,No,Mailed check,29.23,1884.69,No
CUST-05000,Female,0,No,No,26,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,111.61,2928.23,Yes
CUST-05001,Male,0,Yes,Yes,54,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),70.56,3716.85,No
CUST-05002,Male,0,No,No,30,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),61.5,1864.19,Yes
CUST-05003,Male,0,Yes,No,29,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,66.72,1805.38,Yes
CUST-05004,Male,0,Yes,No,66,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,73.48,5093.47,Yes
CUST-05005,Female,0,No,Yes,12,Yes,No,DSL,Yes,Yes,No,No,Yes,No,One year,Yes,Credit card (automatic),28.78,357.82,No
CUST-05006,Male,0,Yes,No,58,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,Two year,Yes,Electronic check,76.48,4634.67,No
CUST-05007,Male,0,Yes,Yes,53,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,101.42,5162.72,No
CUST-05008,Male,0,No,Yes,20,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),74.06,1574.08,No
CUST-05009,Female,1,No,No,42,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,106.3,4815.51,No
CUST-05010,Male,0,Yes,Yes,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),31.82,347.19,Yes
CUST-05011,Male,0,Yes,No,66,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),100.59,6822.9,No
CUST-05012,Female,0,Yes,No,37,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),84.26,3022.95,No
CUST-05013,Female,0,No,Yes,23,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),78.37,1761.96,No
CUST-05014,Male,0,Yes,No,50,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),76.88,3894.46,No
CUST-05015,Male,0,Yes,No,60,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),29.89,1820.47,No
CUST-05016,Male,0,No,Yes,45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),82.19,3914.85,No
CUST-05017,Male,1,No,No,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,57.88,2229.16,No
CUST-05018,Male,0,No,No,26,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Credit card (automatic),24.33,641.01,Yes
CUST-05019,Female,0,No,No,29,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,No,Mailed check,38.53,1083.53,Yes
CUST-05020,Female,0,No,Yes,62,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,One year,Yes,Mailed check,62.26,4117.94,No
CUST-05021,Male,0,Yes,No,9,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Two year,No,Credit card (automatic),117.3,1024.47,No
CUST-05022,Male,1,Yes,Yes,2,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),61.07,121.35,Yes
CUST-05023,Female,0,Yes,No,59,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Mailed check,32.98,1839.83,No
CUST-05024,Male,0,No,No,26,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),108.17,2697.52,No
CUST-05025,Male,0,No,No,44,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),21.52,957.41,No
CUST-05026,Male,0,No,No,61,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,30.67,1843.15,No
CUST-05027,Male,1,Yes,No,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),65.37,1413.75,No
CUST-05028,Male,0,No,No,45,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,Yes,Mailed check,27.28,1221.19,No
CUST-05029,Female,1,No,No,43,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,One year,No,Mailed check,75.16,3015.57,No
CUST-05030,Male,1,No,No,62,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,33.78,2254.26,No
CUST-05031,Male,0,Yes,Yes,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),83.09,270.42,No
CUST-05032,Male,0,No,Yes,15,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,One year,No,Bank transfer (automatic),29.77,422.12,No
CUST-05033,Female,0,No,No,50,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),99.01,4507.25,No
CUST-05034,Female,1,Yes,No,47,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),91.38,4661.67,Yes
CUST-05035,Female,0,No,Yes,64,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,110.54,6808.49,No
CUST-05036,Female,0,No,Yes,68,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),24.84,1583.7,No
CUST-05037,Male,0,No,Yes,44,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,No,Bank transfer (automatic),73.53,3506.64,No
CUST-05038,Female,0,Yes,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),88.89,191.38,No
CUST-05039,Male,0,No,No,16,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),108.27,1577.51,Yes
CUST-05040,Male,0,No,No,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,66.21,2244.19,No
CUST-05041,Female,1,Yes,No,4,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,No,Mailed check,113.13,480.81,No
CUST-05042,Female,0,Yes,No,46,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),30.25,1326.71,No
CUST-05043,Female,0,No,No,43,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),61.32,2725.59,No
CUST-05044,Female,0,Yes,Yes,32,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),43.32,1258.72,No
CUST-05045,Female,0,No,Yes,20,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),33.54,716.63,No
CUST-05046,Male,0,Yes,No,66,Yes,No,DSL,Yes,No,No,No,Yes,No,One year,Yes,Electronic check,46.68,3032.96,No
CUST-05047,Female,0,No,No,67,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),84.47,5625.6,No
CUST-05048,Female,0,No,No,31,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,66.32,2182.67,No
CUST-05049,Female,1,No,No,23,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,36.15,823.83,No
CUST-05050,Male,0,Yes,No,34,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),21.17,662.79,Yes
CUST-05051,Female,0,Yes,Yes,17,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,110.35,1877.59,No
CUST-05052,Male,0,No,Yes,66,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Two year,Yes,Electronic check,49.41,3232.85,No
CUST-05053,Female,0,No,No,53,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),30.76,1613.99,No
CUST-05054,Female,1,No,No,25,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),32.61,765.15,Yes
CUST-05055,Male,0,No,No,59,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,Two year,No,Mailed check,43.34,2385.22,No
CUST-05056,Female,0,Yes,No,64,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),41.08,2775.23,No
CUST-05057,Male,0,Yes,No,50,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),45.96,2352.77,No
CUST-05058,Male,0,No,No,59,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),40.55,2156.24,No
CUST-05059,Male,0,Yes,Yes,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),61.06,3778.97,No
CUST-05060,Female,0,Yes,Yes,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,94.56,1398.39,No
CUST-05061,Female,0,Yes,Yes,20,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),20.72,434.1,Yes
CUST-05062,Female,0,No,No,66,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,37.05,2247.75,No
CUST-05063,Male,0,No,Yes,27,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),89.2,2635.45,No
CUST-05064,Female,0,Yes,No,43,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Two year,No,Electronic check,32.89,1527.56,No
CUST-05065,Male,0,Yes,No,69,No,No phone service,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),92.13,5953.96,No
CUST-05066,Female,0,No,No,61,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,69.48,3821.59,No
CUST-05067,Male,0,No,Yes,41,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,106.16,3969.23,No
CUST-05068,Male,0,No,Yes,21,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),19.02,424.08,No
